iteration,full_mae,scale_mae,scale_minus_full_mae
533,8.683491326638864,13.77528953843329,5.091798211794426
534,9.280213089016023,14.17294722905767,4.892734140041647
535,8.51942072187698,14.398434055169904,5.879013333292924
536,9.681453549556304,15.147082294361047,5.465628744804743
537,9.493347268545719,15.036115977296243,5.542768708750524
538,9.937934191063897,14.969508593915172,5.031574402851275
539,9.22848496812737,12.825257236817398,3.596772268690028
540,7.9557799047577324,13.044885139216808,5.089105234459075
541,9.087934918589982,14.487472844259335,5.399537925669353
542,9.338319791848024,13.586540525644685,4.248220733796661
543,9.301741655270934,15.555347453300788,6.253605798029854
544,8.752412085616868,12.990676824814313,4.2382647391974455
545,10.109750865739445,14.621783026472524,4.51203216073308
546,9.743640938571545,14.165846303189161,4.422205364617616
547,8.712771488492521,14.779332998481172,6.0665615099886505
548,9.723718862639833,15.436345782088402,5.712626919448569
549,9.143896900370686,13.91614726800899,4.7722503676383035
550,9.299999165096313,15.944801338386561,6.644802173290248
551,8.588009224412572,13.69361911736241,5.105609892949838
552,8.681035307603281,13.939881248524934,5.258845940921653
553,9.283161936454755,15.478430962828476,6.195269026373721
554,9.630496887241295,14.608205236337692,4.977708349096398
555,8.277945852660181,12.970953497846706,4.693007645186524
556,9.824647590400524,13.484600081766612,3.659952491366088
557,9.249879214513301,14.38019745617,5.130318241656699
558,8.535402924690441,13.190782809570182,4.655379884879741
559,10.377353548253788,15.640630491758367,5.263276943504579
560,8.896471427156527,13.079946497754216,4.183475070597689
561,9.858461934548554,14.478770694259515,4.6203087597109604
562,8.138245886940995,14.303199007530392,6.164953120589397
563,9.359610098649773,14.032006395664352,4.672396297014579
564,9.256644030397059,14.911701932365244,5.655057901968185
565,10.257683388380435,14.887397332596128,4.629713944215693
566,8.245986951301786,13.63540265072911,5.389415699427325
567,8.527850223568663,13.616711292887889,5.0888610693192255
568,8.828321316992755,14.741042210307135,5.912720893314381
569,8.677300413583147,12.847907836469183,4.170607422886036
570,9.20768740459423,14.057173322732513,4.849485918138283
571,9.094000804199158,12.832282646379507,3.738281842180349
572,9.971385843124429,14.413718240774429,4.44233239765
573,9.59876784102709,14.673218533162844,5.074450692135754
574,9.602961063500679,14.348232022306341,4.745270958805662
575,9.254356621293232,12.61318654932894,3.358829928035709
576,8.907092402026116,13.298709513108644,4.391617111082528
577,8.570286320225767,14.695285135060258,6.124998814834491
578,9.234461573394876,14.962948041306054,5.728486467911178
579,9.006007541561573,13.877186891429325,4.871179349867752
580,10.163743876670162,13.862987414621529,3.699243537951366
581,9.489360491554564,13.627225676084,4.137865184529437
582,9.859659101442718,14.22166503297482,4.362005931532103
583,9.854479709545506,15.345963419685463,5.491483710139956
584,9.610184171010136,13.725396075067094,4.115211904056958
585,8.9094580351986,14.189432231517456,5.279974196318856
586,8.96186085481758,13.416905742403918,4.455044887586338
587,8.146837573772018,13.407906935955522,5.261069362183504
588,9.450906721663614,14.705973145052305,5.255066423388691
589,8.816948910649646,13.511615498472356,4.694666587822709
590,8.941027735367658,14.979032145975092,6.038004410607433
591,9.289966861059803,14.202970419757284,4.913003558697481
592,9.242441431308787,13.759380987427962,4.5169395561191745
593,8.953663930061303,14.131580275209185,5.177916345147882
594,9.93726433356608,14.723531020382381,4.786266686816301
595,9.64831151660509,14.09989726909846,4.451585752493369
596,8.5656403184089,15.033564362856602,6.467924044447702
597,9.194690222521096,14.043947915809188,4.8492576932880915
598,9.08162072288582,13.542620106967238,4.460999384081418
599,9.33652204900426,14.915954843042854,5.579432794038594
600,8.749269466626034,14.874484172700985,6.125214706074951
601,8.675012846966125,13.619195060880825,4.944182213914701
602,10.64644016819707,15.021815236235355,4.375375068038284
603,8.788292538716465,15.206013860595766,6.4177213218793
604,8.067794893042324,14.134187315979435,6.066392422937112
605,8.674885846000137,13.787844640750905,5.112958794750767
606,8.90678858580616,12.459643631256878,3.552855045450718
607,8.874190701142142,14.690211456779792,5.81602075563765
608,9.250448752128491,15.611756121588591,6.3613073694601
609,9.040752320654768,13.249913325428354,4.209161004773586
610,8.73245088084242,13.21319440135114,4.480743520508721
611,9.768976655367108,14.49279875881589,4.723822103448782
612,9.715000786599834,14.267006298067118,4.552005511467284
613,8.57666639323162,13.823642079873819,5.2469756866422
614,9.36838182123258,13.330833047150904,3.9624512259183238
615,9.973326673007037,15.119041742394906,5.145715069387869
616,10.30072459685355,14.23423977000317,3.933515173149619
617,9.45465087487262,15.820293714810408,6.365642839937788
618,8.563499337229853,13.005113893828218,4.441614556598365
619,9.256539075727462,14.719045137710605,5.462506061983143
620,9.449374086300127,14.007086897388849,4.557712811088722
621,9.367244605914323,14.064225925917976,4.696981320003653
622,9.39055641342805,14.308161945718505,4.917605532290455
623,9.164040976617787,14.181487218619983,5.017446242002196
624,9.91338924756312,13.688586161666823,3.7751969141037023
625,8.999900187863476,14.640213979834543,5.640313791971067
626,9.424756455844905,15.356730542115315,5.93197408627041
627,10.427416616980755,14.08297977164513,3.6555631546643745
628,8.927360431969129,14.204434448231817,5.277074016262688
629,9.52043687832434,13.914771599593253,4.394334721268914
630,9.475572847840507,13.46866427456834,3.9930914267278332
631,9.552350781304481,13.94752197737683,4.395171196072349
632,8.674922450290797,13.630861296935846,4.955938846645049
633,9.43490064303889,14.064066045720173,4.6291654026812825
634,8.80298791532917,13.771031692645579,4.968043777316408
635,9.572697581216008,13.446576161981348,3.8738785807653393
636,10.591808110911206,15.00888653688614,4.417078425974934
637,9.349567364425614,13.947390257836878,4.597822893411264
638,9.312766633275682,15.1808657284303,5.8680990951546175
639,9.718812640497651,14.967090144021537,5.248277503523886
640,9.165839408525756,14.726032417030487,5.560193008504731
641,8.945701458925464,13.5194710422008,4.573769583275336
642,9.194170850014974,14.735368649263178,5.541197799248204
643,8.75524835851271,13.169549496820633,4.414301138307923
644,9.452589053832979,12.894411745660271,3.4418226918272925
645,9.950854740243813,14.812894844360818,4.862040104117005
646,8.834514400911836,13.959837459775946,5.12532305886411
647,9.852837108160335,14.592378673015624,4.739541564855289
648,9.438274799883079,13.926332703416533,4.488057903533454
649,8.507707620110219,13.028070838114854,4.5203632180046345
650,9.215920705138416,14.400250522499283,5.184329817360867
651,9.59037679131945,13.77201483635506,4.18163804503561
652,8.53399838442905,13.166472407362052,4.6324740229330015
653,8.63580036052653,15.215897839686338,6.580097479159809
654,9.234644493529563,13.412942425396961,4.178297931867398
655,9.365842505569661,13.208449549317631,3.84260704374797
656,8.724684308250062,14.659671765608708,5.9349874573586465
657,9.163412576765095,14.083543845099877,4.9201312683347815
658,10.27657568769606,14.181802788248998,3.9052271005529384
659,10.450038671834442,14.896282192834864,4.446243521000422
660,9.103286695710322,13.240137901166074,4.136851205455752
661,9.514905778230695,12.750727716046036,3.2358219378153414
662,8.913695196978633,14.539841262359555,5.626146065380922
663,10.007441778279311,14.822909900305106,4.815468122025795
664,9.261082238954566,13.756110606580501,4.495028367625935
665,9.226565243442675,14.349223568051032,5.1226583246083575
666,8.968217356786322,14.066297234181878,5.098079877395556
667,9.106438145655774,14.414033322326114,5.30759517667034
668,9.18648632517875,14.026468073268527,4.839981748089777
669,10.309487958647814,15.2094251471226,4.8999371884747855
670,10.037984623026567,14.270268750575987,4.23228412754942
671,10.525729307791444,15.740053407680824,5.21432409988938
672,7.630534114026496,14.645846493103972,7.015312379077477
673,8.905620966385515,13.74025793735902,4.834636970973506
674,8.778264572802124,13.27983816202447,4.501573589222346
675,8.691222204176801,14.105947058280675,5.4147248541038735
676,9.124069003680342,13.573241428927588,4.449172425247246
677,7.835348543514492,12.264196687606754,4.428848144092262
678,9.657462107039084,13.808876497051637,4.151414390012553
679,8.990447915808515,14.673812873068224,5.683364957259709
680,9.324127159536847,14.018721630497955,4.694594470961109
681,9.124591003167694,13.170337646275614,4.04574664310792
682,9.727515861260743,14.14105844418416,4.413542582923418
683,9.44658456021016,15.095952147183784,5.649367586973623
684,8.111599194575032,12.572193432986943,4.460594238411911
685,8.286484536958998,13.669637900856399,5.383153363897401
686,8.95058321229143,15.183235828796564,6.232652616505133
687,8.390963079831833,13.451232336908266,5.060269257076433
688,9.446295234314174,13.910219147947195,4.463923913633021
689,8.575695744979415,12.771911927917019,4.196216182937604
690,9.384225279407582,14.95388169115431,5.5696564117467275
691,9.44594883528083,14.183456735328644,4.737507900047813
692,9.552531610990469,14.559856240376945,5.007324629386476
693,9.794041887901335,15.397935661469011,5.603893773567677
694,9.390505038369152,14.302615922392592,4.9121108840234395
695,9.930359315261619,15.287717622179274,5.357358306917655
696,9.503077572575013,13.209629823567395,3.7065522509923827
697,9.286064262045937,14.494637871326498,5.2085736092805615
698,11.23140005222457,15.215668044743767,3.9842679925191966
699,8.9573597934156,13.275050093060889,4.317690299645289
700,8.754741754404778,13.81941934099724,5.064677586592461
701,9.263257434095976,13.895448525109954,4.632191091013977
702,9.202073531463421,13.476691763515912,4.274618232052491
703,8.597410342688061,14.064873767855918,5.467463425167857
704,9.265991799969786,15.316794787463692,6.050802987493906
705,9.242453831909147,13.109748987934578,3.867295156025431
706,9.782024362702002,14.720626190277505,4.9386018275755035
707,9.449747057416705,14.953984677823453,5.504237620406748
708,9.781814891442071,13.992197639191204,4.210382747749133
709,9.13835826108013,13.416849605937795,4.278491344857665
710,9.156311880726898,14.360507558779815,5.204195678052917
711,9.663090212956325,14.811132945329897,5.148042732373572
712,9.59536655524819,14.52707771753648,4.931711162288289
713,9.569103303595348,14.061292056363275,4.492188752767927
714,9.624318194420495,13.875200614566085,4.25088242014559
715,9.7282720512053,14.28721206879767,4.55894001759237
716,8.883357034597415,13.16167734759759,4.278320313000176
717,9.641231870100105,14.250693724426736,4.60946185432663
718,10.410139366937987,15.2281488961305,4.818009529192514
719,9.527414546099966,13.998824791387554,4.471410245287588
720,8.376114121178114,13.467669771712838,5.091555650534724
721,9.245495535610086,14.149604571312208,4.904109035702122
722,9.069150660646866,13.874450890373168,4.805300229726303
723,9.738765899778167,13.814212622520877,4.07544672274271
724,9.325884377943696,14.869898266195229,5.544013888251532
725,8.761355926208328,14.235812631639869,5.474456705431541
726,9.371371883288312,14.73529110574191,5.363919222453598
727,9.171713630436898,13.32518314108675,4.1534695106498525
728,9.2245522782739,14.477121088861661,5.252568810587762
729,8.849134665005403,14.015030794491713,5.16589612948631
730,9.37022398644133,12.659627564822166,3.2894035783808366
731,9.467269048296938,13.317772707817566,3.850503659520628
732,8.751800218122023,12.672536894810479,3.920736676688456
733,10.016700316449727,14.801034570499159,4.784334254049432
734,9.455718701064209,15.378196581682037,5.922477880617828
735,9.179945694350332,13.655930171134042,4.47598447678371
736,9.247840021233957,14.366872593799098,5.119032572565141
737,8.717532623624338,13.41258538624864,4.695052762624302
738,9.358717310546607,13.807726005502987,4.44900869495638
739,9.271868507269199,14.160333798214296,4.888465290945097
740,9.429758032567078,14.293297619270259,4.863539586703181
741,9.45067864345032,13.969309766435089,4.518631122984768
742,8.36258339595247,14.284989769195953,5.922406373243483
743,8.865678268964666,13.756296306600538,4.890618037635871
744,8.130605383249602,12.690056221921525,4.559450838671923
745,9.13201108734314,14.460850211818245,5.328839124475106
746,9.127622959673403,13.737159446622993,4.60953648694959
747,9.560916199509222,13.295513182807142,3.7345969832979193
748,9.499425004172279,14.36317275608814,4.863747751915861
749,8.313077107004707,13.137727402961527,4.82465029595682
750,9.459316023286263,14.457208689241003,4.9978926659547405
751,9.19484229116304,13.601667735027906,4.406825443864866
752,9.120606528842215,14.777378252864127,5.656771724021912
753,9.159878092600449,14.907909236893325,5.7480311442928755
754,9.216609307977903,14.681909122079755,5.4652998141018525
755,9.210231123553022,13.14855805802792,3.9383269344748975
756,9.731616903873404,15.020885951765594,5.289269047892191
757,9.724411572464506,13.854022605133025,4.129611032668519
758,8.233147840002403,14.12835197963646,5.895204139634057
759,9.953126428596022,14.390224433441022,4.437098004845
760,9.387721764796774,14.307275562523593,4.9195537977268184
761,9.068789573432545,15.01284564356025,5.944056070127706
762,10.101480110570835,15.789063886855336,5.687583776284502
763,8.78005850924197,14.972620300166419,6.192561790924449
764,9.896959020747875,13.490740287111723,3.593781266363848
765,9.656846183696139,13.883189291793746,4.226343108097607
766,9.561246500159992,14.084847596732835,4.523601096572843
767,9.765632526898983,15.452223845764287,5.686591318865304
768,9.928711733582546,13.774310558091182,3.8455988245086363
769,9.813153808247998,13.871094664779486,4.057940856531488
770,8.796371989988947,14.048667781471307,5.252295791482361
771,8.667251249854525,13.192858504861848,4.525607255007323
772,9.624996943449998,13.361239045913575,3.736242102463576
773,10.05195097029677,14.958724129893172,4.906773159596401
774,10.251612535724497,14.867203676461695,4.615591140737198
775,10.095085154649446,14.67318633996581,4.578101185316363
776,9.673114054624156,13.764245155381923,4.091131100757767
777,8.848583373984788,14.809631172867492,5.961047798882705
778,8.870200745877755,13.608205426979929,4.738004681102174
779,9.44765452828016,15.444874580085775,5.997220051805616
780,8.916732394584711,14.328978627690258,5.412246233105547
781,8.6825447735673,14.080272880737088,5.3977281071697885
782,11.199125437324065,15.833757573790983,4.634632136466918
783,9.486059393183123,14.355276396460033,4.86921700327691
784,8.412834451000244,14.087941574769287,5.675107123769044
785,9.614348951859178,14.60438155353751,4.990032601678331
786,9.237949407173337,14.742818850042973,5.504869442869635
787,10.524012803105494,16.082166791501827,5.558153988396333
788,8.294917521716645,13.798741966182906,5.503824444466261
789,8.51234823220013,13.691140250271507,5.178792018071377
790,9.42349571296746,14.798595400786866,5.3750996878194055
791,8.896213765049396,13.322448426720436,4.426234661671041
792,9.032787609594934,13.381491521084412,4.348703911489478
793,9.69634777070176,15.462578140070868,5.766230369369108
794,9.39496152272385,13.676031083388168,4.281069560664317
795,8.698613856823911,13.508351274393892,4.8097374175699805
796,9.441469127504767,13.87464494786445,4.433175820359683
797,8.826196290550138,14.093637758945,5.267441468394862
798,8.834096720666437,14.828984139101959,5.994887418435521
799,8.86529536955196,13.708524234139544,4.843228864587584
800,9.486262086372724,13.813145049932693,4.326882963559969
801,8.94760788263318,13.012111798765769,4.064503916132589
802,10.84250391703654,15.143934445887739,4.301430528851199
803,9.02129680362045,12.898575940578604,3.8772791369581547
804,8.806822035779991,13.179422408130254,4.372600372350263
805,9.916339444321157,14.20913041655915,4.292790972237993
806,8.966333664456505,14.250289757816104,5.283956093359599
807,9.570854886307337,15.236705538811956,5.665850652504618
808,8.984441608341767,14.538234162249804,5.553792553908037
809,10.312092050804313,14.308238329128415,3.996146278324101
810,9.399444128795869,14.82167558233825,5.422231453542381
811,9.750987659445318,13.881647651455134,4.130659992009816
812,9.355083501989979,15.200979553321819,5.84589605133184
813,9.224881399398217,14.920793785071876,5.695912385673658
814,9.14510066377014,13.118240403258163,3.9731397394880226
815,10.152685129877646,14.979134865223756,4.8264497353461095
816,9.88996223659878,14.521994504659883,4.632032268061103
817,8.921282403711665,13.093089148568723,4.171806744857058
818,8.988389354745607,14.32699287485516,5.338603520109553
819,10.487887525262,14.932811568949111,4.444924043687111
820,8.689226640763922,11.77026214210866,3.081035501344738
821,8.639522583911512,13.165045258863481,4.525522674951969
822,10.132559063043841,14.388440889149255,4.255881826105414
823,10.062450067956455,14.295602516621935,4.23315244866548
824,9.55506344550808,14.524782215744064,4.969718770235984
825,9.956429527949219,14.470033061547978,4.51360353359876
826,9.167306348416556,13.310552045878344,4.143245697461788
827,10.123786482890631,15.786397077539652,5.662610594649021
828,9.370306210244006,14.988717892822851,5.618411682578845
829,9.408398004814416,15.070398825558199,5.662000820743783
830,9.0580085031475,13.650237528135778,4.592229024988278
831,9.99285193082298,14.370575232199066,4.377723301376086
832,10.094792416781756,14.019481215575906,3.9246887987941506
833,9.394942267942218,14.436618571799414,5.041676303857196
834,8.86127738277306,13.42799264907859,4.566715266305529
835,8.61301487846275,12.700331693055906,4.087316814593157
836,9.777173322517296,14.712665615372126,4.93549229285483
837,9.570657069989942,15.046525649277989,5.475868579288047
838,9.170067668884721,13.989122548890295,4.819054880005574
839,9.659352899948525,14.208082472904804,4.5487295729562796
840,9.151897543354583,14.98345896720888,5.831561423854298
841,9.34913037631746,13.209527372280176,3.8603969959627165
842,9.12074301456925,13.608516623202139,4.487773608632889
843,9.42631149255278,13.146138720849233,3.719827228296454
844,8.619906185292436,11.47949242130581,2.8595862360133744
845,8.991304678820699,13.712798363046803,4.721493684226104
846,9.69842438034069,14.25409795906782,4.555673578727131
847,10.086083941904038,15.400850490572786,5.314766548668748
848,8.633342704726862,13.856414428102745,5.223071723375883
849,9.221684690185945,14.479993558774781,5.258308868588836
850,8.786274736612887,12.87658101594498,4.0903062793320935
851,9.926318459530039,15.348208967514566,5.421890507984527
852,9.15680110525818,14.461793727258689,5.304992622000508
853,8.274897835442,12.96210898604365,4.68721115060165
854,9.682402306327283,15.119532090554372,5.437129784227089
855,8.700274325181796,14.093713777865396,5.3934394526836
856,8.90641976544225,14.167822552374762,5.261402786932512
857,9.13568399128581,15.208152208389095,6.072468217103285
858,9.219892290103017,14.716608402804312,5.496716112701295
859,8.310978285643754,13.3984614960606,5.0874832104168455
860,8.960866027145363,14.897594056786037,5.936728029640674
861,9.459808078164219,14.326316077292196,4.866507999127977
862,8.94176611566997,11.854832660772576,2.9130665451026054
863,9.09956000663498,13.373963706568327,4.274403699933346
864,9.710310956485737,15.163801957078832,5.453491000593095
865,10.057623369301053,14.882949137914203,4.825325768613149
866,9.258034557507887,13.768132934771801,4.510098377263914
867,9.067288407422105,13.126332563114996,4.059044155692892
868,8.941016967204073,13.3050363635749,4.364019396370827
869,9.864650473478509,14.928840086414594,5.064189612936085
870,8.485959882567979,13.19372778330724,4.707767900739261
871,9.686167136443352,14.270586603213346,4.584419466769994
872,9.5360751510601,14.260387993237904,4.724312842177804
873,9.460240000665168,14.659539266212237,5.199299265547069
874,9.149745927578124,14.441832206033782,5.292086278455658
875,8.85058604366206,13.83422436515806,4.983638321495999
876,8.786625219626876,13.0077431689617,4.221117949334824
877,9.432260753768066,13.694704684571093,4.262443930803027
878,8.873067449436384,14.332328501265073,5.459261051828689
879,9.73365598564129,13.486818960235695,3.753162974594405
880,9.57470817932648,15.513050771400659,5.938342592074179
881,8.634907288401466,13.061646492504645,4.426739204103178
882,8.60011851272773,12.614994943394358,4.014876430666627
883,9.690053299787559,14.219708914150353,4.5296556143627935
884,9.967063290576839,15.399054507897302,5.431991217320464
885,8.561288727426192,13.138680612873118,4.577391885446927
886,8.903962246714586,15.239674234705465,6.335711987990878
887,9.20205142967647,14.255357746614367,5.053306316937897
888,8.917268191123894,13.41151253772447,4.494244346600576
889,8.696577288113597,15.071814600392438,6.375237312278841
890,9.543647422797948,15.072791771695254,5.529144348897306
891,8.252793415214295,13.325083499204272,5.0722900839899765
892,7.848033275711077,13.62403257571274,5.775999300001662
893,9.75103730088944,14.407533015007449,4.656495714118009
894,8.54275413865296,12.63302537847598,4.09027123982302
895,8.93416508428227,14.552162607760852,5.617997523478582
896,8.880179377728851,14.034955664389988,5.1547762866611375
897,9.234557096305572,15.188167579806525,5.9536104835009525
898,9.30680700082909,13.725737253411575,4.418930252582484
899,9.175672093147327,13.769717384475115,4.594045291327788
900,9.876249463788605,14.662533527437766,4.786284063649161
901,8.937726426076377,14.290077309310302,5.352350883233925
902,9.35641904900222,14.125236020373984,4.7688169713717645
903,8.421441570218944,12.201652499634765,3.780210929415821
904,9.89931467147353,13.80989420918176,3.91057953770823
905,9.44701804930498,14.842298674178767,5.395280624873788
906,9.434770469815392,14.259578879902746,4.824808410087353
907,9.009161058787129,13.569089375065008,4.55992831627788
908,8.804061471300711,15.419951759529157,6.615890288228446
909,9.118361827024607,13.03776607081209,3.9194042437874828
910,9.596533630248336,14.071618571704274,4.475084941455938
911,8.574414857453146,14.42454400491778,5.850129147464635
912,8.92715429421479,12.655368307671617,3.728214013456828
913,8.27612913071807,13.23872401510119,4.962594884383119
914,9.64381574929172,14.526018317902102,4.882202568610381
915,9.059055629478348,14.077301574815758,5.01824594533741
916,10.031368897027425,15.343210511545601,5.311841614518176
917,9.453756390380677,13.966973925315422,4.5132175349347445
918,9.668339194651475,14.449331081530378,4.780991886878903
919,9.013884719684826,13.264010969279093,4.250126249594267
920,9.763452501578792,15.146855901650355,5.383403400071563
921,8.929077701620963,13.828733638192844,4.899655936571881
922,9.008937569608609,13.331233896365529,4.32229632675692
923,9.481755042465561,14.660955643877578,5.179200601412017
924,9.939189401377927,13.794201590782949,3.8550121894050218
925,8.679731949454464,14.342894133184313,5.663162183729849
926,10.113409119791362,14.624119285597367,4.510710165806005
927,9.752415400428076,13.205680925898605,3.4532655254705293
928,9.91259690286074,14.87260223662748,4.960005333766741
929,9.581562378394096,13.99251875815185,4.410956379757753
930,9.446612495386299,13.419250538714108,3.972638043327809
931,8.613529213702222,13.484840852394127,4.871311638691905
932,8.477335109482166,13.005782969979899,4.528447860497733
933,9.536671916212855,13.925994001323005,4.38932208511015
934,8.899694029186751,13.283575082848875,4.383881053662124
935,9.31318112449327,13.481786366910478,4.168605242417209
936,9.16069864061164,15.437781144933355,6.277082504321715
937,9.860570729228815,15.14906304470973,5.288492315480914
938,8.748043773868835,14.09275625325364,5.344712479384805
939,9.943292650143627,14.793387339099228,4.8500946889556005
940,9.6105722618818,14.490380862258542,4.879808600376743
941,9.5888723339948,12.642321486862857,3.0534491528680565
942,8.908259760707416,13.737967584617206,4.829707823909789
943,10.163915804972797,14.417092551135248,4.253176746162451
944,9.662305872195072,15.425920832783575,5.763614960588503
945,8.976458820739865,13.55892549674493,4.582466676005065
946,9.160617938247944,14.469271942598105,5.308654004350162
947,9.495011199969166,14.865459592076515,5.370448392107349
948,9.756276214272402,14.536633766297193,4.780357552024791
949,8.822124185423416,14.892420982233599,6.070296796810183
950,9.07885368675371,13.336432488838746,4.257578802085035
951,8.994915807737558,14.685390278533921,5.690474470796364
952,9.376718679545569,12.785590240142616,3.4088715605970474
953,8.835514938992635,12.715393625424165,3.87987868643153
954,9.058118456649252,14.402765539037203,5.344647082387951
955,9.011111277128881,13.906520332666588,4.895409055537707
956,8.894462732079027,14.78018880690235,5.885726074823323
957,9.682032119197016,13.246751257867514,3.5647191386704975
958,8.848864297880715,13.183083873040243,4.334219575159528
959,8.199289433871687,13.85512358504812,5.655834151176432
960,8.086202522220068,13.888792030747853,5.8025895085277845
961,9.024098731207616,13.982685799764209,4.958587068556593
962,9.427983258931338,14.641378405953377,5.213395147022039
963,9.63736588176804,14.732642612585831,5.09527673081779
964,10.037446569069312,15.037927887368824,5.000481318299512
965,9.57910215559346,14.947133379071026,5.368031223477566
966,9.460942540842929,16.17846774403564,6.717525203192711
967,9.916906492776391,15.98348963185629,6.066583139079899
968,8.773748333960041,13.460239036406415,4.686490702446374
969,9.751227287809202,14.065702882908408,4.314475595099205
970,9.205801476248102,14.652961004518064,5.447159528269962
971,9.081505897076589,13.691518991444193,4.610013094367604
972,9.166892008476806,14.59531436028151,5.428422351804704
973,9.199295453318301,14.590160212498343,5.390864759180042
974,9.919747457061481,14.614296648232036,4.694549191170555
975,9.166938501797869,14.255535387193163,5.088596885395294
976,9.144673900965232,13.31855139015089,4.173877489185658
977,9.28741736007774,14.159389601916097,4.871972241838357
978,8.788814904138396,13.695118549031614,4.906303644893217
979,9.018022292319086,14.582186824687978,5.564164532368892
980,9.583713609507459,15.394048029264258,5.810334419756799
981,9.962084825936243,14.014751841876743,4.0526670159405
982,10.099485798352289,14.605906292778858,4.506420494426569
983,8.953162797501882,14.672438760828994,5.719275963327112
984,9.147676453318104,14.04022544616677,4.892548992848667
985,9.108381855387233,14.261095954028866,5.152714098641633
986,10.12286193342135,15.06187025960317,4.9390083261818205
987,8.23414343651428,13.908260637966302,5.674117201452022
988,9.103929798950709,12.987256646020462,3.8833268470697533
989,8.896109285091635,14.769666103185635,5.873556818094
990,9.554745113429956,13.940624958764285,4.38587984533433
991,8.790551648931949,13.417839976006945,4.6272883270749965
992,9.98654758385329,14.717123857193576,4.730576273340285
993,8.903655549727091,12.994213628002747,4.090558078275656
994,10.084513261783313,14.8037262375181,4.719212975734788
995,9.394820816332782,13.904097472373868,4.509276656041086
996,8.629317955665043,14.485368544613081,5.8560505889480385
997,8.854266408004225,14.570804865870992,5.716538457866767
998,9.743291669760469,16.589855652174904,6.846563982414436
999,8.77066293290984,13.917524604740434,5.146861671830594
