model,family,benchmark,observed,log_active_params,log_total_params,log_train_tokens,is_closed_source,scale_imputed,release_year_norm,saturation_2026,contamination_resistant,retained_v22,output_space
Llama-3.1-70B,Llama3,MBPP,1,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,95,0,1,0
Llama-3.1-70B,Llama3,MMLU_Pro,0,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,89,1,0,2
Llama-3.1-70B,Llama3,BBH,0,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,92,0,0,1
Llama-3.1-70B,Llama3,GPQA_Diamond,0,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,94,1,0,2
Llama-3.1-70B,Llama3,AIME_2024,0,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,95,1,0,1
Llama-3.1-70B,Llama3,LiveCodeBench,0,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,92,1,0,0
Llama-3.1-70B,Llama3,IFEval,0,4.248495242049359,4.248495242049359,9.615805480084347,0.0,0,2.5,93,0,0,0
Llama-3.1-8B,Llama3,MMLU,1,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,93,0,1,2
Llama-3.1-8B,Llama3,ARC_C,1,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,97,0,1,2
Llama-3.1-8B,Llama3,GSM8K,1,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,98,0,1,1
Llama-3.1-8B,Llama3,HumanEval,1,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,97,0,1,0
Llama-3.1-8B,Llama3,MATH,1,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,95,0,1,0
Llama-3.1-8B,Llama3,MBPP,1,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,95,0,1,0
Llama-3.1-8B,Llama3,MMLU_Pro,0,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,89,1,0,2
Llama-3.1-8B,Llama3,BBH,0,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,92,0,0,1
Llama-3.1-8B,Llama3,GPQA_Diamond,0,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,94,1,0,2
Llama-3.1-8B,Llama3,AIME_2024,0,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,95,1,0,1
Llama-3.1-8B,Llama3,LiveCodeBench,0,2.0794415416798357,2.0794415416798357,9.615805480084347,0.0,0,2.5,92,1,0,0
